target_word,freq,LenChar,VowConRatio,label
سازش,13144,4.0,0.67,0
رکوردار,1474,7.0,0.6,0
تقسیم‌شده,5406,9.0,0.83,0
نفسک,541,4.0,0.5,0
تنش‌آفرین,675,9.0,0.67,0
اپیتلیال,112,8.0,0.8,0
اوریک,1147,5.0,0.5,0
هماکنون,682,7.0,0.67,0
تآکید,155,5.0,0.75,0
بالهدی,110,6.0,0.75,0
واش,200,3.0,0.5,0
دوفوریت,532,7.0,0.75,0
تفتید#تفت,1434,4.0,0.43,0
لکن,18016,3.0,0.67,0
فرهاد,84173,5.0,0.5,0
میانرده,153,7.0,1.0,0
اندک,120332,4.0,0.5,0
المدینه,274,7.0,0.8,0
بی‌کلام,1427,7.0,0.33,0
الرأی,1655,5.0,1.0,0
میراث‌خوار,145,10.0,0.71,0
عطر,19906,3.0,0.67,0
لأول,771,4.0,0.67,0
پرتودهی,336,7.0,0.67,0
ترجمه,72354,5.0,0.5,0
خرب,172,3.0,0.33,0
ایرانیآلمانی,101,12.0,0.75,0
تونسی‌ها,221,8.0,0.8,0
شکرگزاری,2636,8.0,0.5,0
حیض,425,3.0,0.33,0
نیاگارا,539,7.0,1.33,0
نیشید#نیش,235,4.0,0.6,0
الود,112,4.0,0.67,0
مشروح,14464,5.0,0.5,0
هیمنه,727,5.0,0.75,0
اسلح,965,4.0,0.5,0
إنشاء,971,5.0,0.75,0
سدان‌های,1226,8.0,1.0,0
بی‌وجود,148,7.0,0.67,0
سالیانه,42174,7.0,1.33,0
لشگرکشی,401,7.0,0.67,0
استرداد,13335,7.0,0.5,0
باسقاط,155,6.0,0.75,0
نانوثانیه,147,9.0,1.25,0
یغیروا,203,6.0,1.33,0
آلوپسی,403,6.0,1.0,0
الوری,175,5.0,1.33,0
مهاراجه,139,7.0,0.67,0
کبریا,295,5.0,1.0,0
پرتعداد,2085,7.0,0.43,0
تعبیه,6810,5.0,1.0,0
مصلی‌های,142,8.0,1.0,0
هم‌وزن,7680,6.0,1.0,0
همانگونه,17620,8.0,0.8,0
خالص,35139,4.0,0.67,0
پس‌مانده,202,8.0,0.67,0
مندوزا,239,6.0,0.75,0
بریتانی,218,7.0,1.0,0
نخواهیدکرد,1398,10.0,0.86,0
فنی‌اش,274,6.0,0.75,0
مگوایر,234,6.0,1.0,0
مستشار,9692,6.0,0.6,0
التأشیرات,141,9.0,0.67,0
آسیب‌زدن,133,8.0,0.67,0
لعبت,357,4.0,0.5,0
ساطور,582,5.0,0.67,0
الدینی,6049,6.0,0.8,0
زیاده,4664,5.0,0.75,0
سرپیچی,2823,6.0,0.6,0
مصیبت‌بار,778,9.0,0.83,0
کان,33269,3.0,0.5,0
پرسه,3119,4.0,0.67,0
هانوور,309,6.0,0.75,0
دیلمان,1246,6.0,0.5,0
ازدست,2455,5.0,0.4,0
الب,225,3.0,0.33,0
ألیم,174,4.0,0.67,0
ششده,111,4.0,0.67,0
پراز,487,4.0,0.67,0
کوین,8345,4.0,0.5,0
لفاظی‌های,1391,9.0,1.25,0
پرداخت‌نموده,824,12.0,0.88,0
آفریقاست,897,8.0,0.8,0
تاحدی,1533,5.0,1.0,0
پنچه,127,4.0,0.5,0
کیر,3086,3.0,0.5,0
مارینر,145,6.0,0.75,0
ظنا,106,3.0,1.0,0
کوته‌فکری,195,9.0,0.83,0
شهرآرا,402,6.0,1.0,0
بدرفتار,3219,7.0,0.5,0
رهانیدن,141,7.0,0.8,0
هچ,378,2.0,0.33,0
عبدالسلام,1610,9.0,0.71,0
فیلمیران,1458,8.0,0.6,0
دیزه,121,4.0,1.0,0
موسیو,563,5.0,1.0,0
ملی‌گرا,2502,7.0,1.0,0
دورسی,833,5.0,1.0,0
وقری,309,4.0,0.67,0
الصفات,120,6.0,0.75,0
گزارد#گزار,4592,4.5,0.57,0
یونانیها,114,8.0,0.67,0
صلح,83616,3.0,0.33,0
زابولکسزاتماربریج,177,17.0,0.78,0
وعملوا,151,6.0,0.75,0
دیزج,550,4.0,0.33,0
أساس,1185,4.0,0.67,0
أوائل,219,5.0,0.75,0
معمارانی,122,8.0,0.8,0
خط‌کش,1800,5.0,0.6,0
تریبیون,756,7.0,0.8,0
دلنشین,4040,6.0,0.6,0
سیگنال‌ها,1365,9.0,0.67,0
کسب‌و‌کارها,733,11.0,0.86,0
گیلک,1592,4.0,0.67,0
دودون,159,5.0,0.67,0
سهولت,18576,5.0,0.75,0
مرسده,121,5.0,0.75,0
لاکتوز,1932,6.0,0.4,0
گم‌کرده,1170,7.0,0.67,0
وبدء,163,4.0,0.5,0
آذرلینک,415,7.0,0.67,0
میرزااولنگ,650,10.0,0.83,0
درنظرگرفتن,1640,10.0,0.5,0
خطاکار,1235,6.0,0.75,0
دوبخشی,284,6.0,0.75,0
ایجادکننده,1420,10.0,0.56,0
محدثه,1180,5.0,0.6,0
خواهندفهمید,235,11.0,0.88,0
هاو,1543,3.0,0.5,0
حداکثر,145171,6.0,0.8,0
ضد‌انقلاب,173,9.0,1.2,0
الهواء,1071,6.0,0.75,0
گردان,23324,5.0,0.5,0
شعری‌مقدم,125,9.0,0.67,0
سرودهاست,1205,8.0,0.6,0
وتاریخ,219,6.0,0.75,0
فیرات,224,5.0,0.67,0
آن‌رو,211,5.0,1.0,0
شده‌باشد,406,8.0,0.67,0
آونگ,1288,4.0,1.0,0
همهشری,309,6.0,0.8,0
می‌بارد,2207,7.0,0.4,0
فضاحت,509,5.0,0.75,0
صحنه‌آرایی,398,10.0,1.0,0
تبدأ,910,4.0,0.67,0
دنباله‌رو,2340,9.0,0.38,0
دوخته,1859,5.0,0.67,0
ویس,9286,3.0,0.33,0
قابل‌دسترسی,5327,11.0,0.88,0
نئون,705,4.0,0.5,0
حضیض,718,4.0,0.67,0
طاهره,3912,5.0,1.0,0
أکثر,11273,4.0,0.5,0
تارنواز,219,7.0,0.75,0
صهیونستی,249,8.0,0.83,0
نواب,14956,4.0,0.67,0
سمت,418456,3.0,0.33,0
جنگ‌افروزی,1462,10.0,0.44,0
اچیزن,120,5.0,0.75,0
واکسن,25656,5.0,0.5,0
دزدیده‌شده,1047,10.0,0.71,0
سوشما,213,5.0,0.75,0
خفیف,10582,4.0,0.67,0
پوست‌کنده,1257,9.0,0.67,0
بیزار,2115,5.0,0.67,0
أصیب,719,4.0,0.67,0
شاگردانم,684,8.0,0.8,0
اقدس,2992,4.0,0.5,0
پناهجوی,1555,7.0,0.8,0
انگیره,135,6.0,0.75,0
پرشده,551,5.0,0.75,0
ویکی‌لیکس,2318,9.0,0.8,0
ترکیبیاتی,126,9.0,0.8,0
سخاوت,1520,5.0,0.75,0
سونیا,1020,5.0,1.0,0
پلاتینیوم,618,9.0,0.83,0
وصیت,6776,4.0,0.67,0
چندجانبه‌گرایی,170,14.0,0.75,0
تائید,31108,5.0,0.67,0
رسانیده‌اند,211,11.0,0.86,0
می‌امد,163,6.0,0.75,0
راه‌کار,3709,7.0,0.75,0
باغانی,376,6.0,1.0,0
هیدروژنه,611,8.0,0.71,0
الحسنه,1567,6.0,0.6,0
گرماب,1834,5.0,0.5,0
تراوشات,179,7.0,0.8,0
مولفی,101,5.0,1.0,0
جدیدالتالیف,107,11.0,0.75,0
پیرانا,136,6.0,1.0,0
هریس,5085,4.0,0.67,0
بازل,2490,4.0,0.67,0
مادری‌ها,255,8.0,0.8,0
تکیلف,141,5.0,0.75,0
موازات,9886,6.0,0.75,0
مزاحمین,277,7.0,0.8,0
ویژه‌برنامه,9039,11.0,0.5,0
ایکاردی,547,7.0,0.75,0
دهیدراتاسیون,132,12.0,1.0,0
الکساندرا,739,9.0,0.71,0
وبقیه,146,5.0,1.0,0
خواهدماند,16811,9.0,0.57,0
شیبان,3864,5.0,0.67,0
بدون,694281,4.0,0.67,0
موزیلا,1737,6.0,1.0,0
مرزدار,1918,6.0,0.33,0
زاها,343,4.0,1.0,0
بارک,503,4.0,0.67,0
سلام,57893,4.0,0.67,0
سعر,634,3.0,0.33,0
رقاع,141,4.0,0.67,0
وتخفیف,127,6.0,0.75,0
آنری,1390,4.0,1.0,0
آزمود#آزمای,6381,5.0,0.5,0
الأسری,1569,6.0,0.6,0
کوتا,374,4.0,1.0,0
حصلت,967,4.0,0.5,0
وارده,22295,5.0,0.67,0
دیاتونیک,151,8.0,0.8,0
ایگناسیو,154,8.0,0.8,0
سرماخوردگی,14111,10.0,0.71,0
قلیچ,1825,4.0,0.5,0
ومنها,1336,5.0,0.75,0
ابهام,37422,5.0,0.5,0
آسنسیو,470,6.0,1.0,0
ممن,1287,3.0,0.67,0
السعی,470,5.0,0.75,0
صابرین,520,6.0,0.75,0
میناسیان,405,8.0,0.75,0
غربی‌ترین,627,9.0,0.71,0
پوت,215,3.0,0.5,0
صیادانی,121,7.0,1.33,0
سه‌درصدی,121,8.0,1.0,0
وبوی,144,4.0,1.0,0
معلول,34828,5.0,0.5,0
سرسوزنی,120,7.0,0.75,0
نوشتهشود,2849,8.0,0.67,0
باهری,219,5.0,1.0,0
وتصویب,200,6.0,0.75,0
بیگانه‌ستیز,126,11.0,0.71,0
ریکرو,1189,5.0,0.67,0
یوشع,266,4.0,0.67,0
وابو,111,4.0,1.0,0
مخططا,125,5.0,0.75,0
بوندس‌لیگا,1520,10.0,1.2,0
خیرخواه,2427,7.0,0.4,0
ناساز,123,5.0,0.67,0
دراماتیک,4085,8.0,0.8,0
آلکانترا,227,8.0,0.71,0
معهذا,261,5.0,0.75,0
بااستعداد,1292,9.0,0.43,0
پرورش‌دهندگان,3048,13.0,1.0,0
انگر,118,4.0,0.5,0
گمار,133,4.0,0.67,0
آیو,1412,3.0,0.67,0
بورو,372,4.0,1.0,0
هموطنانم,466,8.0,0.67,0
اطلاعاتم,332,8.0,1.0,0
امیلیو,351,6.0,1.0,0
امیرنیا,131,7.0,1.0,0
شرکت‌کنندگان,11244,12.0,0.67,0
خوداتکایی,4968,9.0,0.57,0
ساده‌انگارانه,893,13.0,0.75,0
بالمسؤولی,164,9.0,1.0,0
زلزله‌خیز,908,9.0,0.71,0
احاطه‌کننده,129,11.0,0.86,0
رضاشاه,5271,6.0,0.75,0
درکشورهایی,125,10.0,0.83,0
البرازی,201,7.0,0.8,0
تلاشند,3266,6.0,0.6,0
چندطبقه,124,7.0,0.67,0
اکمل,450,4.0,0.5,0
دانستن,16333,6.0,0.6,0
آتزوری,186,6.0,0.8,0
خوبیست,266,6.0,0.75,0
شهیدآباد,267,8.0,0.8,0
بی‌آنکه,2630,7.0,1.0,0
کپی‌کاری,229,8.0,1.0,0
سمید#سم,21625,3.0,0.6,0
ویرایش,28513,6.0,0.75,0
کسب‌و‌کارهای,1152,12.0,1.0,0
آقچه,203,4.0,0.5,0
بی‌ایمان,442,8.0,0.8,0
ادن,877,3.0,0.67,0
أصلا,264,4.0,1.0,0
اسنوا,344,5.0,1.0,0
تک‌تیرانداز,3173,11.0,0.75,0
مستعمل,1580,6.0,0.5,0
مجور,350,4.0,0.4,0
خاسب,123,4.0,0.33,0
سرستون‌های,125,10.0,0.71,0
ممفیس,992,5.0,0.5,0
أراضیها,495,7.0,1.33,0
رایه,112,4.0,1.0,0
کالپوش,256,6.0,0.75,0
پتانسل‌های,116,10.0,0.83,0
مشکلاتم,380,7.0,0.67,0
کم‌کالری,2504,8.0,0.8,0
زاویه‌دار,843,9.0,0.67,0
طرزطلب,446,6.0,0.8,0
استرلینگ,2028,8.0,0.43,0
موبوگرام,205,8.0,0.67,0
کانولا,1097,6.0,1.0,0
آزادی‌ها,1434,8.0,0.8,0
تبادلات,8339,7.0,0.6,0
تروجان,1165,6.0,0.5,0
نظارتی‌اش,101,9.0,0.67,0
قریتی,138,5.0,1.0,0
یدک,17663,3.0,0.67,0
خامس,2318,4.0,0.67,0
شانگهای,14328,7.0,0.6,0
چراکه,110318,5.0,0.75,0
تروریسیم,140,8.0,0.67,0
ألقی,320,4.0,0.67,0
اظهارکرد,19584,8.0,0.38,0
پولانسکی,941,8.0,0.6,0
خلیقی,118,5.0,1.0,0
گواهی‌نامه,2892,10.0,0.71,0
سولز,245,4.0,0.67,0
براثن,116,5.0,0.75,0
فرارود,334,6.0,0.75,0
اکثریت,53584,6.0,0.6,0
الغواص,129,6.0,0.75,0
ورید,3071,4.0,0.67,0
ضمنا,12736,4.0,0.67,0
پوچ,5952,3.0,0.33,0
تدشین,554,5.0,1.0,0
شوق,12728,3.0,0.33,0
هایمان,8363,6.0,0.5,0
بهیچوجه,112,7.0,0.8,0
کنیدکه,119,6.0,1.0,0
واکس,2040,4.0,0.33,0
پالپ,696,4.0,0.67,0
سلیقگی,170,6.0,1.0,0
آذری‌زبان,909,9.0,0.83,0
آپارتمان,30996,8.0,0.67,0
انفال,2149,5.0,0.5,0
تیول,427,4.0,0.5,0
جوانانی,7196,7.0,0.57,0
گوک,667,3.0,0.5,0
دگراندیشان,284,10.0,0.71,0
پشتگرمی,124,7.0,0.67,0
میان‌رده‌ای,146,11.0,0.71,0
یادگاران,1792,8.0,0.6,0
ایبی,104,4.0,1.0,0
ونوسازی,334,7.0,1.0,0
ببنید,1178,5.0,0.75,0
انتظارمی,158,8.0,0.67,0
بافه,119,4.0,1.0,0
شکستهشود,3426,8.0,0.57,0
مهمانانش,281,8.0,0.67,0
دمسیاه,134,6.0,0.75,0
جنجال‌برانگیز,2170,13.0,0.55,0
چموش,409,4.0,0.5,0
تکنسین,4711,6.0,0.6,0
بقیه,79895,4.0,1.5,0
سفیر,100165,4.0,0.67,0
یویو,183,4.0,0.75,0
کلاب,1273,4.0,0.67,0
تحریره,114,6.0,0.75,0
کونژوگه,114,7.0,0.75,0
بهرهوری,1022,7.0,0.8,0
تما,209,3.0,1.0,0
واختلاف,111,7.0,0.75,0
بستو,122,4.0,0.67,0
گزارش‌نامه,5399,10.0,0.56,0
وشرط,145,4.0,0.5,0
گسترده,162091,6.0,0.6,0
واترز,1256,5.0,0.5,0
نوت‌بوک,1381,7.0,0.43,0
بنیسیو,120,6.0,0.75,0
شاهدیه,175,6.0,0.75,0
فرابکر,258,6.0,0.8,0
قزل‌اوزن,418,8.0,0.67,0
سلگی,661,4.0,1.0,0
دفاتر,47376,5.0,0.75,0
سیدضیاءالدین,328,12.0,0.86,0
پلاتفورم,128,8.0,0.67,0
ابوالفضل,21332,8.0,0.57,0
الکثیر,3895,6.0,0.6,0
تسهیلگران,196,9.0,0.67,0
تحریریه,12812,7.0,1.0,0
بحوث,168,4.0,0.67,0
لوگر,342,4.0,0.67,0
بایدو,606,5.0,0.67,0
إسقاط,1108,5.0,0.75,0
تفقد,1099,4.0,0.5,0
پسته‌کاران,214,10.0,0.71,0
وکنا,134,4.0,0.67,0
یانغ,1099,4.0,0.67,0
آردسازان,163,8.0,1.0,0
قرارداده‌اند,350,12.0,0.75,0
عدالتخواهی,634,10.0,0.86,0
ندانستن,1170,7.0,0.67,0
الانفصال,279,8.0,0.67,0
ناهارخوری,369,9.0,1.0,0
شده‌است,293318,7.0,0.5,0
الاسابیع,165,8.0,1.0,0
بازگرداندهشود,1363,13.0,0.5,0
پانگو,111,5.0,0.67,0
اوسر,128,4.0,0.5,0
دست‌ساخته,504,9.0,0.67,0
فیض,11926,3.0,0.33,0
خصب,340,3.0,0.33,0
ساش,417,3.0,0.5,0
رادیوفردا,219,9.0,1.0,0
کهریز,943,5.0,0.5,0
بی‌فایده,5798,8.0,1.25,0
جناج,148,4.0,0.29,0
نمیباشد,226,7.0,0.8,0
رادیوگرافی,922,10.0,1.0,0
گادفری,230,6.0,1.33,0
درافشار,137,7.0,0.8,0
نیاید,14950,5.0,1.0,0
یجب,7545,3.0,0.4,0
الشکوی,102,6.0,0.67,0
طبرسی,1695,5.0,0.75,0
عبور,146681,4.0,0.67,0
بدره,1054,4.0,0.67,0
درصدی,365928,5.0,1.0,0
لکه,13157,3.0,0.67,0
اودو,182,4.0,0.67,0
المالی,2215,6.0,0.75,0
حکاک,1945,4.0,0.67,0
واعتبار,1207,7.0,0.6,0
راکه,861,4.0,1.0,0
لبوفروش,146,7.0,1.25,0
شهریه,21877,5.0,0.5,0
دیندار,1125,6.0,0.5,0
جفا,3977,3.0,0.5,0
هنور,608,4.0,0.67,0
ستیزه‌جویی,475,10.0,1.0,0
رباینده,721,7.0,0.8,0
کئی,284,3.0,1.0,0
داعشیا,300,6.0,1.33,0
یونا,219,4.0,0.67,0
مدعا,4260,4.0,1.0,0
داسو,328,4.0,1.0,0
تلکام,5436,5.0,0.75,0
وینر,695,4.0,0.67,0
دانائی,140,6.0,1.0,0
کولو,149,4.0,0.67,0
شوشتر,8068,5.0,0.5,0
المکان,1419,6.0,0.6,0
زلین,269,4.0,0.67,0
پهلودهی,332,7.0,0.8,0
پوسان,375,5.0,0.67,0
سمان,297,4.0,0.67,0
فوبیا,1489,5.0,1.0,0
بی‌آزار,585,7.0,1.0,0
صورت‌حساب‌های,165,13.0,0.71,0
بطور,49415,4.0,0.67,0
تمشک,2551,4.0,0.5,0
دیپورت,908,6.0,0.75,0
گاریزات,120,7.0,0.75,0
والدول,1330,6.0,0.5,0
دومک,124,4.0,0.67,0
پارودی,103,6.0,1.0,0
التماس,5306,6.0,0.6,0
بازارگردانی,3034,11.0,0.71,0
هیئت‌منصفه,1212,10.0,0.71,0
نوسان‌ساز,175,9.0,0.67,0
مولویه,156,6.0,0.8,0
مسئلهای,154,7.0,0.8,0
بیننا,493,5.0,1.0,0
سوالاتشان,227,9.0,0.8,0
چهاربرابر,267,9.0,0.67,0
فرسنو,236,5.0,0.75,0
گند#گن,300,2.5,0.4,0
وتتضمن,112,6.0,0.8,0
سعود,30554,4.0,0.67,0
ایالات‌متحده,218199,12.0,0.75,0
یشان,297,4.0,0.67,0
عقیله,638,5.0,0.75,0
فعلوا,147,5.0,1.0,0
تسای,279,4.0,0.67,0
عملکرد,403513,6.0,0.5,0
بداخل,227,5.0,0.75,0
خلائی,394,5.0,1.0,0
متقاعدسازی,169,10.0,1.0,0
نموده‌است,2600,9.0,0.67,0
زده‌شده,7579,7.0,0.67,0
فیبرومیالژیا,187,12.0,0.86,0
بولیوی,7347,6.0,1.0,0
زاپاتا,370,6.0,1.0,0
تنهائی,421,6.0,0.75,0
نفسه,5497,4.0,0.5,0
جدا,122675,3.0,0.5,0
عشیری,462,5.0,1.0,0
أسلح,1654,4.0,0.5,0
میرقلی,223,6.0,0.75,0
عنایت‌الله,824,10.0,1.0,0
هدایت‌الله,525,10.0,1.0,0
تبعیضات,427,7.0,1.0,0
کود‌ک,402,5.0,0.67,0
وارداتی‌ها,1638,10.0,0.67,0
برمی‌گردد,20392,9.0,0.57,0
آهنگ‌ساز,2172,8.0,0.8,0
شی‌ء,199,4.0,0.5,0
واع,113,3.0,0.5,0
یقاتلون,369,7.0,0.8,0
عوام‌فریبی,2092,10.0,0.86,0
هم‌دوره,1252,7.0,1.25,0
نفاخ,341,4.0,0.67,0
بیرحمی,161,6.0,0.75,0
بادوش,319,5.0,0.67,0
قلوب,2779,4.0,0.67,0
التنمی,654,6.0,1.0,0
گونار,283,5.0,0.67,0
شفافیت,62275,6.0,0.75,0
جت,12371,2.0,0.25,0
مسلحا,712,5.0,0.75,0
عدا,358,3.0,1.0,0
الموقوفین,119,9.0,0.86,0
گیبس,383,4.0,1.0,0
مایکرویو,140,8.0,0.8,0
تاثیرات,29736,7.0,0.75,0
ونماینده,107,8.0,0.67,0
نگه‌داری,5915,8.0,0.8,0
الرغائب,184,7.0,1.25,0
ایلام,55919,5.0,0.67,0
قان,117,3.0,0.5,0
نقار,141,4.0,0.67,0
همقطاران,326,8.0,0.67,0
شیاردار,153,7.0,0.75,0
عرش,3318,3.0,0.33,0
المقاومین,191,9.0,0.71,0
نیاوریم,790,7.0,0.8,0
یوقع,190,4.0,0.5,0
صندوق‌عقب,127,9.0,0.67,0
کشویی,1064,5.0,1.0,0
کچاد,570,4.0,0.5,0
الفنانین,144,8.0,0.67,0
هاوائی,266,6.0,1.0,0
ایران‌پوریان,332,12.0,0.86,0
نفود,571,4.0,0.67,0
سرخابی‌ها,4179,9.0,0.5,0
ایرانیه,136,7.0,1.33,0
کمیجان,6351,6.0,0.5,0
وهذا,5443,4.0,0.67,0
بیماری‌هاست,368,11.0,0.67,0
حقایق,16981,5.0,0.75,0
برانگیختهمی‌شوند,117,16.0,0.7,0
دارالشفا,273,8.0,1.0,0
اجماع,26889,5.0,0.33,0
الوقائع,246,7.0,1.0,0
میان‌دستی,103,9.0,0.83,0
مقال,2526,4.0,0.67,0
العاصم,6000,6.0,0.4,0
گرتل,117,4.0,0.5,0
وقتل,1153,4.0,0.5,0
تنمان,107,5.0,0.75,0
جزییات,40005,6.0,0.67,0
خدایار,196,6.0,0.75,0
بنا‌بر,110,6.0,1.0,0
د‌رک,159,4.0,0.5,0
موظف,67962,4.0,1.0,0
بالیمن,772,6.0,0.75,0
مریب,113,4.0,0.67,0
پرگس,286,4.0,0.5,0
زاکسن,1033,5.0,0.5,0
الأخبار,3923,7.0,0.5,0
درمجموعه,314,8.0,0.67,0
ریوما,155,5.0,1.0,0
آسترا,337,5.0,0.75,0
ادمین,2116,5.0,0.5,0
اینترمدییت,1159,10.0,0.67,0
ناگوار,12422,6.0,0.75,0
مغلق,399,4.0,0.5,0
گشود#گشا,16769,3.5,0.8,0
دکوری,668,5.0,1.0,0
سانتوس,2790,6.0,0.5,0
اسیدپاش,11662,7.0,0.5,0
حقول,371,4.0,0.67,0
هنرمندانی,8235,9.0,0.71,0
فرحناز,1757,6.0,0.6,0
معنویت‌گرا,137,10.0,0.75,0
هرشب,1210,4.0,0.5,0
پربحث‌ترین,748,10.0,0.75,0
آبلیموی,848,7.0,0.8,0
فرح,8050,3.0,0.67,0
سیم‌پیچی,180,8.0,0.8,0
اینستاگرام,62584,10.0,0.57,0
هدست,9433,4.0,0.5,0
آتش‌بیار,391,8.0,1.0,0
مد‌رسه,217,6.0,0.67,0
صفایی‌فراهانی,265,13.0,0.88,0
أدانت,197,5.0,0.75,0
انحلال,23616,6.0,0.6,0
سیلوداران,168,9.0,0.8,0
پرکن,734,4.0,0.5,0
فیبوناچی,225,8.0,0.8,0
مواطن,918,5.0,0.75,0
مورنو,682,5.0,1.0,0
رسوب,8835,4.0,0.67,0
پنتا,110,4.0,0.67,0
متروک,2063,5.0,0.5,0
سقائیان,171,7.0,0.8,0
نواف,443,4.0,0.67,0
خبرمی,110,5.0,0.75,0
دوبار,8633,5.0,0.67,0
الکتروانسفالوگرافی,116,18.0,0.82,0
ماموریتها,191,9.0,1.0,0
لاروس,207,5.0,0.67,0
موزر,292,4.0,0.5,0
عظیمی‌نژاد,241,10.0,1.0,0
ارثیه,1363,5.0,1.0,0
هائل,657,4.0,0.67,0
ماسی,165,4.0,1.0,0
بزرگ‌شده,5020,8.0,0.57,0
ملوک,1194,4.0,0.67,0
نامور,2180,5.0,1.0,0
نداجا,1751,5.0,0.6,0
باسازی,195,6.0,1.0,0
بلویو,119,5.0,1.33,0
لازانیا,594,7.0,1.33,0
تطوان,115,5.0,1.0,0
دموراژ,219,6.0,0.75,0
آفساید,2566,6.0,0.4,0
ره‌پیک,403,6.0,1.0,0
سیری‌ناپذیر,777,11.0,1.0,0
پریروز,481,6.0,0.75,0
سوپ‌خوری,1283,8.0,0.57,0
سکولاریزه,147,9.0,1.0,0
بذارید,556,6.0,0.75,0
توضح,371,4.0,0.5,0
ویرید,130,5.0,0.67,0
درمی,5752,4.0,0.67,0
هیفا,114,4.0,0.67,0
دافعه,979,5.0,1.0,0
غزنه,254,4.0,0.5,0
ماباید,249,6.0,0.75,0
هیوندا,26726,6.0,0.6,0
فعالسازی,2098,8.0,1.0,0
کماندوی,206,7.0,0.67,0
قیفاووس,147,7.0,0.75,0
پیش‌ازاین,960,9.0,1.33,0
سختگیرانه‌ای,977,12.0,0.71,0
آناکوندا,193,8.0,0.8,0
الإبراهیمی,340,10.0,0.71,0
مصدومین,2764,7.0,0.6,0
ذی‌صلاح,4935,7.0,0.6,0
لوسائل,250,6.0,0.67,0
اغتیاله,120,7.0,0.8,0
آیلار,223,5.0,0.75,0
افیرز,207,5.0,0.75,0
مختاباد,2891,7.0,0.6,0
باهات,492,5.0,0.67,0
تصر,264,3.0,0.33,0
میلسپو,125,6.0,0.75,0
تنیدن,136,5.0,0.75,0
توهین,66653,5.0,0.5,0
خزاین,110,5.0,0.75,0
قیس,1408,3.0,0.5,0
المادی,445,6.0,0.75,0
حضرات,4184,5.0,0.75,0
قصاید,557,5.0,0.75,0
آدنا,501,4.0,1.0,0
فاما,186,4.0,1.0,0
راهور,43101,5.0,1.0,0
گرداوری,153,7.0,0.8,0
شفاه,190,4.0,0.67,0
لبحث,1061,4.0,0.5,0
بانان,5680,5.0,0.67,0
کرویف,235,5.0,0.75,0
واقع,515208,4.0,0.33,0
کیلر,239,4.0,0.67,0
خوارزمشاهی,203,10.0,0.83,0
وبرق,1103,4.0,0.5,0
رویای,12344,5.0,1.5,0
باتومی,576,6.0,0.75,0
القرار,4023,6.0,0.6,0
جلف,2120,3.0,0.2,0
بنی‌آدم,808,7.0,1.0,0
فوس,104,3.0,0.33,0
یونیو,22201,5.0,0.75,0
اونس,42406,4.0,0.5,0
شعارزده,107,7.0,0.8,0
نزدک,1402,4.0,0.5,0
مونروویا,231,8.0,0.71,0
نفسانی,2753,6.0,0.75,0
وعفاف,241,5.0,0.75,0
الروسی,13342,6.0,1.0,0
گوس,910,3.0,0.5,0
فلوری,118,5.0,1.0,0
أمریکا,1742,6.0,0.75,0
ب,78828,1.0,1.0,0
به‌همان,120,7.0,0.8,0
چشم‌آذر,1053,7.0,0.43,0
وکارگزارش,103,9.0,0.67,0
پلیدی‌ها,277,8.0,1.25,0
للسیاح,122,6.0,0.75,0
بآخر,111,4.0,0.75,0
طردشدگی,217,7.0,0.8,0
لیورپول,15680,7.0,0.6,0
بندرامام,1679,8.0,0.67,0
تائورمینا,118,9.0,1.0,0
للصحیف,270,6.0,0.75,0
خلیل‌زاده,1153,9.0,1.25,0
دوزادهمین,232,9.0,1.2,0
بهشت‌زهرا,9197,9.0,0.5,0
جبار,21224,4.0,0.4,0
درحج,143,4.0,0.6,0
طنطاوی,506,6.0,0.75,0
گشاست,118,5.0,0.75,0
وحشت‌آور,294,8.0,0.67,0
دست‌ساز,4594,7.0,0.5,0
أبسط,102,4.0,0.5,0
رحل,1525,3.0,0.33,0
اشتغالزایی,27126,10.0,0.71,0
جها,187,3.0,0.5,0
انقد,183,4.0,0.5,0
ساتون,166,5.0,0.67,0
شینا,598,4.0,1.0,0
گوشتخواران,231,10.0,0.83,0
دربازجویی‌ها,124,12.0,0.78,0
بولگاری,146,7.0,1.0,0
گوشی‌هایشان,204,11.0,1.0,0
ولاسکو,3263,6.0,0.75,0
انحراف,47692,6.0,0.6,0
اختناق,1111,6.0,0.6,0
پاشش,622,4.0,0.67,0
تلخه,186,4.0,0.67,0
ابهام‌زدایی,1109,11.0,0.62,0
نرفتن,3153,5.0,0.6,0
ومقر,123,4.0,0.5,0
مونتویا,112,7.0,0.8,0
بذله,127,4.0,0.67,0
د‌فاعی,125,6.0,1.33,0
چابک‌سازی,1024,9.0,0.57,0
نوفرستی,474,7.0,0.67,0
بیانکونری,450,9.0,0.83,0
نابحق,102,5.0,0.75,0
پراسترس,1350,7.0,0.5,0
ساختهبودند,1273,10.0,0.38,0
معرفی‌شدگان,393,11.0,0.75,0
همجوار,8262,6.0,0.5,0
ابیب,875,4.0,0.67,0
سفیدبالک,234,8.0,0.67,0
کسینوس,200,6.0,0.75,0
سیبریایی,117,8.0,0.8,0
مارسیال,606,7.0,0.75,0
رضانیا,243,6.0,1.33,0
پاویلیون,153,8.0,0.67,0
یقوده,103,5.0,1.0,0
بیرونی,26815,6.0,1.0,0
