target_word,freq,LenChar,VowConRatio,label
اندیشیدهنشدهاست,272,15.0,0.45,1
بالدعم,127,6.0,0.5,1
ربودهمی‌شود,180,11.0,0.56,1
الأرز,109,5.0,0.4,1
ابن‌عربی,287,8.0,0.57,1
علم‌سنجی,116,8.0,0.62,1
آرنور,111,5.0,0.5,1
می‌تونم,571,7.0,0.5,1
وتشکل,199,5.0,0.6,1
بنگاهای,208,7.0,0.6,1
حاضرا,144,5.0,0.5,1
طرح‌هاست,186,8.0,0.5,1
کمرون,323,5.0,0.5,1
الأسود,691,6.0,0.6,1
فاخره,102,5.0,0.5,1
فورس‌تاچ,152,8.0,0.5,1
اللبنانیون,108,10.0,0.62,1
پرسش‌برانگیز,278,12.0,0.62,1
دیدهنشوند,228,9.0,0.62,1
اشکلات,162,6.0,0.6,1
بالذکری,113,7.0,0.57,1
بلخاب,118,5.0,0.5,1
تب‌دار,605,6.0,0.6,1
یعصمک,102,5.0,0.6,1
دنبالچه,303,7.0,0.43,1
جمع‌وجور,615,8.0,0.36,1
سیدجوادی,204,8.0,0.5,1
بثلاث,282,5.0,0.5,1
ارتفعت,402,6.0,0.5,1
نفردر,282,5.0,0.4,1
والسفیر,114,7.0,0.6,1
ابومنصور,385,8.0,0.5,1
ساختهباشند,126,10.0,0.62,1
لذت‌بردن,162,8.0,0.57,1
کلروژنیک,135,8.0,0.57,1
گرمی‌بخش,347,8.0,0.57,1
انتهاکا,351,7.0,0.5,1
کابلوف,112,6.0,0.4,1
ناصره,148,5.0,0.5,1
همین‌دلیل,135,9.0,0.38,1
هفدمین,201,6.0,0.6,1
جین‌پینگ,175,8.0,0.43,1
بتصدیر,114,6.0,0.6,1
کرداین,109,6.0,0.4,1
سوء‌هاضمه,151,9.0,0.5,1
کوچکترش,592,7.0,0.5,1
بصیرت‌افزایی,472,12.0,0.62,1
ایتریم,126,6.0,0.5,1
استرول,163,6.0,0.6,1
خودگران,190,7.0,0.5,1
پریست,187,5.0,0.5,1
مقصریابی,166,8.0,0.43,1
قورچیان,125,7.0,0.6,1
چالشی‌ترین,207,10.0,0.5,1
خوردهمی‌شوند,212,12.0,0.56,1
راشیتیسم,279,8.0,0.6,1
یانسن,209,5.0,0.25,1
والقدر,163,6.0,0.33,1
ثعبان,117,5.0,0.5,1
شلتوت,245,5.0,0.5,1
العصابات,508,8.0,0.57,1
درفهرست,257,7.0,0.43,1
ترین‌ها,375,7.0,0.6,1
للمخرج,391,6.0,0.38,1
جونده,583,5.0,0.5,1
مسلوب,199,5.0,0.5,1
نردبام,435,6.0,0.4,1
واقعیت‌گرا,128,10.0,0.5,1
روانگردان‌های,150,13.0,0.56,1
نداردکه,112,7.0,0.57,1
انجام‌پذیر,484,10.0,0.42,1
توپولوژیکی,142,10.0,0.62,1
نرماب,131,5.0,0.5,1
ثپردیس,160,6.0,0.6,1
وتفکیک,160,6.0,0.6,1
العمد,107,5.0,0.6,1
پربرخورد,167,8.0,0.5,1
بنتائج,225,6.0,0.43,1
تورنمنت‌ها,230,10.0,0.5,1
برخور,411,5.0,0.4,1
می‌برگزار,140,9.0,0.57,1
هاستینگ,261,7.0,0.4,1
غیرمناسب,121,8.0,0.6,1
نیمه‌حضوری,197,10.0,0.56,1
استخدموا,114,8.0,0.57,1
ساعت‌فروش,183,9.0,0.5,1
بی‌خط,200,5.0,0.5,1
کوچه‌باغ,334,8.0,0.5,1
زایتسف,487,6.0,0.4,1
استقراء,172,7.0,0.5,1
وانتظار,142,7.0,0.6,1
نینداخت,183,7.0,0.33,1
ماهی‌تابه,418,9.0,0.5,1
لیعلم,116,5.0,0.5,1
التآمر,188,6.0,0.5,1
ترشیح,185,5.0,0.5,1
دست‌پخت,489,7.0,0.33,1
بالتدخل,434,7.0,0.43,1
محبین,335,5.0,0.5,1
نساختن,203,6.0,0.6,1
فیلم‌هاست,250,9.0,0.6,1
دانه‌درشت‌ها,230,12.0,0.56,1
پرمیوم,827,6.0,0.6,1
گوربولاغ,158,8.0,0.5,1
ایتیوند,110,7.0,0.6,1
ازمون,623,5.0,0.5,1
مجردات,104,6.0,0.43,1
ریتزولی,117,7.0,0.6,1
انخفضت,108,6.0,0.6,1
سالشه,148,5.0,0.5,1
نگفتهباشد,139,9.0,0.57,1
براندنبورگ,431,10.0,0.5,1
صاد‌قی,109,6.0,0.5,1
الردیف,174,6.0,0.4,1
غرب‌شناسی,119,9.0,0.57,1
ومقاطع,102,6.0,0.6,1
للبرلمان,296,8.0,0.57,1
انکار‌ناپذیر,122,12.0,0.62,1
التوفیق,329,7.0,0.5,1
خواهیمنمود,556,10.0,0.62,1
دولت‌داری,117,9.0,0.5,1
تعلیف,268,5.0,0.5,1
وحشی‌تر,143,7.0,0.5,1
هم‌خون,317,6.0,0.6,1
بالخلیج,122,7.0,0.6,1
برمی‌خورد,531,9.0,0.5,1
زرین‌آباد,218,9.0,0.33,1
شهرستانی‌ها,392,11.0,0.62,1
المنتظر,573,7.0,0.43,1
أهلنا,105,5.0,0.5,1
بأسماء,116,6.0,0.6,1
وجماع,150,5.0,0.5,1
کدخوانی,147,7.0,0.6,1
وأصبحت,190,6.0,0.6,1
اسپنس,149,5.0,0.6,1
الموج,113,5.0,0.33,1
البلوتونیوم,104,11.0,0.6,1
سوپریور,191,7.0,0.57,1
پناه‌گاه,103,8.0,0.6,1
ویتور,144,5.0,0.5,1
وفضای,209,5.0,0.5,1
کهنوک,102,5.0,0.6,1
اندامک,119,6.0,0.6,1
چه‌چیزی,231,7.0,0.5,1
لزعزع,185,5.0,0.4,1
نظربایف,757,7.0,0.5,1
بست‌ها,271,6.0,0.6,1
هرتفوردشر,122,9.0,0.44,1
فنیمهندسی,210,9.0,0.62,1
زندگان,664,6.0,0.6,1
التخفیف,120,7.0,0.5,1
پالیزبان,351,8.0,0.6,1
المنافقین,349,9.0,0.57,1
المخلصین,111,8.0,0.57,1
فیتوکمیکال‌ها,114,13.0,0.56,1
به‌ذکر,407,6.0,0.6,1
خوابیدهبودم,195,11.0,0.56,1
متوقف‌کردن,175,10.0,0.5,1
آنقدر‌ها,156,8.0,0.5,1
سیدابریشمی,178,10.0,0.57,1
گریزلیز,125,7.0,0.6,1
بتراشد,313,6.0,0.6,1
الحاشد,109,6.0,0.6,1
آکریلیک,221,7.0,0.6,1
لمنطق,296,5.0,0.6,1
العرفان,107,7.0,0.5,1
کارپف,123,5.0,0.5,1
عزت‌آفرین,115,9.0,0.57,1
یانوکویچ,107,8.0,0.5,1
الافضل,221,6.0,0.6,1
الغیث,112,5.0,0.5,1
الجائر,300,6.0,0.29,1
زوتاک,185,5.0,0.25,1
ازمشکلات,332,8.0,0.57,1
البوسن,107,6.0,0.6,1
ندیدهبودند,706,10.0,0.5,1
خبرند,580,5.0,0.6,1
العلاجی,179,7.0,0.6,1
جندقی,224,5.0,0.5,1
جونگنام,190,7.0,0.38,1
ضدحملات,418,7.0,0.5,1
السوریون,361,8.0,0.62,1
کارفرمائی,148,9.0,0.6,1
الطوب,164,5.0,0.5,1
رامبل,484,5.0,0.5,1
پژمرده,523,6.0,0.6,1
غرقاب,841,5.0,0.5,1
بخلاف,163,5.0,0.5,1
لله‌گانی,241,8.0,0.43,1
کیتارو,455,6.0,0.5,1
تحویلدار,311,8.0,0.57,1
نخبه‌پروری,113,10.0,0.56,1
ناهمگن,810,6.0,0.4,1
اسفرت,293,5.0,0.4,1
والدس,371,5.0,0.5,1
مستعدین,133,7.0,0.5,1
آهن‌فروشان,189,10.0,0.62,1
فریدون‌کنار,704,11.0,0.62,1
کارفور,148,6.0,0.4,1
ایزابلا,544,7.0,0.6,1
التجنید,119,7.0,0.5,1
نموذجا,306,6.0,0.5,1
یکیشون,138,6.0,0.6,1
اجراشده,670,7.0,0.57,1
تسیطر,900,5.0,0.5,1
توانمند‌سازی,581,12.0,0.56,1
می‌شتافت,106,8.0,0.6,1
خواهندانداخت,273,12.0,0.56,1
زیرراسته,696,8.0,0.6,1
دوسالگی,356,7.0,0.6,1
بدمشق,348,5.0,0.4,1
یتناول,255,6.0,0.6,1
پرونوس,175,6.0,0.6,1
وقرار,278,5.0,0.5,1
رایتس,863,5.0,0.5,1
تلخکامی,249,7.0,0.6,1
هم‌فاز,132,6.0,0.6,1
پورفاطمی,134,8.0,0.6,1
مایستر,308,6.0,0.6,1
میرفت,481,5.0,0.5,1
کنستانتیوس,187,10.0,0.5,1
آرتیست,826,6.0,0.4,1
أوغلو,612,5.0,0.5,1
به‌طورکامل,131,10.0,0.62,1
سیبحث,116,5.0,0.5,1
گرانجور,137,7.0,0.43,1
المعبر,227,6.0,0.5,1
کردندکه,263,7.0,0.57,1
نمایندگان‌شان,140,13.0,0.56,1
طلاقیمتهر,132,9.0,0.57,1
گیمر‌های,773,8.0,0.6,1
کارلس,388,5.0,0.5,1
الإخو,118,5.0,0.5,1
میکرب,419,5.0,0.5,1
به‌زور,471,6.0,0.6,1
ساندویچ‌فروشی,175,13.0,0.55,1
اپتومتریست,389,10.0,0.57,1
هاوزن,118,5.0,0.5,1
والعدل,122,6.0,0.6,1
گران‌سنگ,446,8.0,0.5,1
آن‌جمله,118,7.0,0.33,1
بخورن,114,5.0,0.6,1
وکمال,139,5.0,0.5,1
هممون,169,5.0,0.5,1
بهشدت,110,5.0,0.33,1
اتودسک,101,6.0,0.5,1
قهرمانه,111,7.0,0.6,1
نیفتید,351,6.0,0.5,1
هشداد,126,5.0,0.5,1
برآبادی,151,7.0,0.6,1
شهیدثالث,132,8.0,0.6,1
وتجلیل,101,6.0,0.43,1
الکاظم,631,6.0,0.6,1
چشم‌بلبلی,118,9.0,0.62,1
پرسوناژ,502,7.0,0.5,1
برکشر,109,5.0,0.4,1
ارغوانی‌ها,110,10.0,0.62,1
گران‌شدن,227,8.0,0.57,1
جاروب,173,5.0,0.4,1
استینگ,439,6.0,0.4,1
نجاتم,325,5.0,0.5,1
والملک,134,6.0,0.6,1
نوک‌آباد,282,8.0,0.57,1
رحمانی‌موحد,537,11.0,0.62,1
آفریدون,182,7.0,0.5,1
جمع‌شدن,232,7.0,0.3,1
وجدنا,121,5.0,0.5,1
فرمال,168,5.0,0.5,1
کارپانتیه,126,9.0,0.5,1
آزارگر,215,6.0,0.6,1
روزیست,245,6.0,0.5,1
هاوربورد,218,8.0,0.57,1
تبذیر,540,5.0,0.5,1
الزائد,134,6.0,0.6,1
آبزرور,562,6.0,0.6,1
استخدمت,583,7.0,0.57,1
از‌سوی‌دیگر,113,11.0,0.62,1
افرند,115,5.0,0.4,1
حد‌اقل,314,6.0,0.4,1
پیچاند#پیچان,636,5.5,0.56,1
گنجنامه,778,7.0,0.38,1
غزل‌سرا,162,7.0,0.6,1
خرجوا,211,5.0,0.5,1
فینکس,316,5.0,0.5,1
پولسار,111,6.0,0.5,1
اسنایپر,216,7.0,0.6,1
یستغل,130,5.0,0.4,1
تاجبخش,604,6.0,0.29,1
جوانمرگ,157,7.0,0.38,1
نوزیستی,109,7.0,0.6,1
جوگندمی,187,7.0,0.5,1
غیر‌جاری,278,8.0,0.57,1
شکستهنشد,150,8.0,0.5,1
التبعی,146,6.0,0.6,1
هم‌سنگ,118,6.0,0.6,1
دوزار,133,5.0,0.5,1
گریختهاست,676,9.0,0.5,1
فیسکر,188,5.0,0.5,1
نظامند,421,6.0,0.6,1
سنگ‌شناس,131,8.0,0.57,1
برنخورند,152,8.0,0.33,1
فرمالن,126,6.0,0.6,1
دینی‌شان,110,8.0,0.6,1
ترنتینو,480,7.0,0.5,1
التدریسی,713,8.0,0.57,1
استثناست,316,8.0,0.43,1
سرمیز,115,5.0,0.5,1
می‌فروش,134,7.0,0.5,1
خدایانی,151,7.0,0.6,1
للجمعی,171,6.0,0.38,1
الافراد,168,7.0,0.33,1
تعد‌اد,513,6.0,0.4,1
بخش‌پذیر,134,8.0,0.5,1
وإسرائیل,245,8.0,0.5,1
پرسابقه‌ترین,269,12.0,0.5,1
الإساء,177,6.0,0.6,1
بکهنوج,157,6.0,0.38,1
العصاب,138,6.0,0.6,1
بازتوزیع,897,8.0,0.5,1
گشتهبود,598,7.0,0.5,1
نیفتادن,446,7.0,0.5,1
نمتلک,120,5.0,0.6,1
پاکبانان,137,8.0,0.5,1
وگو‌ها,222,6.0,0.5,1
تجارتخانه,473,9.0,0.44,1
الزیت,157,5.0,0.5,1
اونجایی,414,7.0,0.38,1
نوگواهینامه‌ها,119,14.0,0.62,1
دمیرچی,275,6.0,0.6,1
آذرپیرا,149,7.0,0.6,1
داداشم,333,6.0,0.5,1
سرشماره,564,7.0,0.5,1
لیتون,335,5.0,0.5,1
جامدادی,144,7.0,0.5,1
کورپوریشن,767,9.0,0.57,1
ازاین‌جهت,140,9.0,0.44,1
لمحارب,537,6.0,0.6,1
تکسرام,365,6.0,0.4,1
رئیسجمهوری,298,10.0,0.5,1
خوش‌خوراک,226,9.0,0.5,1
سرعتم,130,5.0,0.4,1
عقدنامه,518,7.0,0.5,1
زورمدارانه,121,10.0,0.62,1
تریستان,373,7.0,0.6,1
اندیشمندانی,450,11.0,0.5,1
یافتهباشد,655,9.0,0.5,1
زلاندنو,616,7.0,0.6,1
سرکرد,367,5.0,0.4,1
قلوه‌سنگ,299,8.0,0.5,1
ماخونیک,274,7.0,0.6,1
طائراتها,158,8.0,0.6,1
کنفرانسهای,307,10.0,0.43,1
نهادینه‌کردن,172,12.0,0.6,1
ژانکلود,135,7.0,0.6,1
الفرقان,510,7.0,0.5,1
کوچیک,783,5.0,0.5,1
گرانمایه,663,8.0,0.5,1
وصناع,158,5.0,0.5,1
به‌رسمیت,286,8.0,0.38,1
معقول‌تری,215,9.0,0.57,1
پیکرینگ,202,7.0,0.4,1
قسط‌بندی,586,8.0,0.57,1
نداشته‌باشد,149,11.0,0.5,1
سینماتک,480,7.0,0.4,1
سلطنه,101,5.0,0.6,1
درهفتمین,104,8.0,0.43,1
بی‌عقل,389,6.0,0.6,1
میلدرد,205,6.0,0.4,1
فرجادی,106,6.0,0.5,1
وایزمن,311,6.0,0.14,1
محسنات,654,6.0,0.6,1
بدترشدن,209,7.0,0.43,1
للقدس,313,5.0,0.6,1
دوزیست,503,6.0,0.4,1
البنوک,254,6.0,0.6,1
بولکیمده,171,8.0,0.6,1
نیوفیس,397,6.0,0.6,1
باستشهاد,152,8.0,0.5,1
مسجدا,211,5.0,0.5,1
محمدپرهام,254,9.0,0.57,1
ناگاساکی,227,8.0,0.6,1
گودیر,131,5.0,0.5,1
سیحدث,281,5.0,0.33,1
شکراب,271,5.0,0.5,1
منتجع,120,5.0,0.43,1
می‌انگارد,263,9.0,0.5,1
قوچانمشهد,106,9.0,0.57,1
دردادگاه,110,8.0,0.5,1
للرسول,166,6.0,0.6,1
کینگستون,591,8.0,0.5,1
بزرگمردی,489,8.0,0.43,1
صحنه‌پردازی,196,11.0,0.56,1
بالعباد,132,7.0,0.6,1
یحتفظ,112,5.0,0.4,1
آلاچیق,806,6.0,0.6,1
روستاآزاد,288,9.0,0.5,1
سال‌شمار,606,8.0,0.5,1
شعارزدگی,761,8.0,0.43,1
سپندارمذ,115,8.0,0.57,1
سنگ‌چشم,132,7.0,0.43,1
ورزهای,106,6.0,0.6,1
استادوفرانس,127,11.0,0.44,1
سرگردانند,289,9.0,0.5,1
می‌تونن,271,7.0,0.5,1
ماکروسکوپی,169,10.0,0.57,1
ابزورد,112,6.0,0.4,1
پرنمک,511,5.0,0.6,1
قنبرپور,445,7.0,0.5,1
اسطوره‌سازی,164,11.0,0.62,1
برونینگ,204,7.0,0.5,1
بانک‌جهانی,152,10.0,0.5,1
بلند‌پایه,111,9.0,0.5,1
سفیدکننده,828,9.0,0.44,1
واعتقد,166,6.0,0.33,1
سالمه,395,5.0,0.5,1
نفرجمعیت,110,8.0,0.38,1
وتخریب,163,6.0,0.6,1
کوناشنکوف,249,9.0,0.38,1
لضغوط,129,5.0,0.5,1
الانظم,498,6.0,0.6,1
منوجان,828,6.0,0.5,1
الهجر,737,5.0,0.43,1
اشلسویگفلنسبورگ,120,15.0,0.64,1
نیجریایی,154,8.0,0.33,1
غیرموثر,306,7.0,0.5,1
درونمایه,586,8.0,0.5,1
موادفروش,255,8.0,0.5,1
فلوکستین,209,8.0,0.43,1
آلکان,114,5.0,0.5,1
القطیف,809,6.0,0.6,1
درآمده‌است,748,10.0,0.5,1
سلطانه,147,6.0,0.6,1
دعاخوان,265,7.0,0.6,1
زیرفشار,145,7.0,0.6,1
فولاژ,109,5.0,0.5,1
لتفجیر,191,6.0,0.43,1
جنگ‌جو,144,6.0,0.38,1
پرسینگ,124,6.0,0.4,1
پردرخت,173,6.0,0.6,1
درمانجو,130,7.0,0.43,1
فورین,226,5.0,0.5,1
المقبر,159,6.0,0.5,1
تتعارض,212,6.0,0.6,1
محمدنجار,318,8.0,0.62,1
درعمل,799,5.0,0.4,1
امدادخودرو,620,10.0,0.44,1
خاتمیت,287,6.0,0.5,1
پیرمحمد,272,7.0,0.5,1
الیرموک,540,7.0,0.6,1
هوسمی,547,5.0,0.5,1
گماردهشد,236,8.0,0.5,1
سالومون,210,7.0,0.6,1
قطب‌زاده,503,8.0,0.43,1
اونایی,763,6.0,0.6,1
همینگ,137,5.0,0.5,1
جرگلان,801,6.0,0.43,1
أحرونوت,251,7.0,0.5,1
شاهدند,271,6.0,0.6,1
کارپردازی,193,9.0,0.6,1
ودرآمد,385,6.0,0.6,1
هوسباز,117,6.0,0.5,1
ادینبرگ,104,7.0,0.43,1
قائدرحمت,131,8.0,0.57,1
آنتیگا,260,6.0,0.6,1
فینچر,696,5.0,0.4,1
درامده,139,6.0,0.6,1
ورهرام,217,6.0,0.6,1
هوچی‌گری,395,8.0,0.43,1
باانرژی,106,7.0,0.6,1
ویعرف,126,5.0,0.6,1
راست‌روده,112,9.0,0.5,1
حاشیه‌سازان,121,11.0,0.57,1
آلوئه‌ورا,565,9.0,0.5,1
هراکلیتوس,341,9.0,0.57,1
نامقبول,140,7.0,0.6,1
فوشان,116,5.0,0.5,1
پرداد,141,5.0,0.5,1
اردی‌بهشت,415,9.0,0.43,1
قندان,161,5.0,0.5,1
صاحبکار,454,7.0,0.6,1
هاینونن,112,7.0,0.6,1
اصلاح‌نژاد,356,10.0,0.43,1
اکبرخان,251,7.0,0.5,1
بیگلی,104,5.0,0.5,1
برچیند,279,6.0,0.5,1
بالبرلمان,120,9.0,0.57,1
برشماری,267,7.0,0.6,1
فورچونا,416,7.0,0.43,1
خدانگهدار,149,9.0,0.57,1
آگروفود,169,7.0,0.6,1
مرزنگوش,127,7.0,0.5,1
غیرعمر,644,6.0,0.5,1
اکلیل,489,5.0,0.5,1
فرورفتهاست,158,10.0,0.57,1
المعین,110,6.0,0.6,1
جهادسازندگی,510,11.0,0.36,1
فرمایان,104,7.0,0.6,1
بانتصار,139,7.0,0.6,1
ازدادت,165,6.0,0.6,1
اللحام,137,6.0,0.6,1
مشرفه,137,5.0,0.6,1
واندر,445,5.0,0.5,1
اشتاینر,286,7.0,0.5,1
اردیبشت,102,7.0,0.5,1
اشتفان,551,6.0,0.6,1
نگین‌خودرو,158,10.0,0.62,1
اصلاحطلبی,102,9.0,0.57,1
درهرحال,634,7.0,0.5,1
نگاشتهشود,116,9.0,0.5,1
چنددرصد,135,7.0,0.43,1
شعبانخانی,235,9.0,0.57,1
چند‌هزار,109,8.0,0.43,1
عمل‌کردن,170,8.0,0.5,1
درانجام,260,7.0,0.43,1
یدعمون,134,6.0,0.4,1
آهسته‌تری,103,9.0,0.5,1
الضیف,412,5.0,0.5,1
سیستیک,155,6.0,0.5,1
الصلب,373,5.0,0.6,1
درمصرف,259,6.0,0.5,1
سیرجانبندرعباس,280,14.0,0.36,1
خودکفاست,132,8.0,0.6,1
بدموقع,124,6.0,0.6,1
میبخشد,344,6.0,0.5,1
خنصیر,304,5.0,0.5,1
بوقچی,162,5.0,0.5,1
القاتل,491,6.0,0.6,1
مونوکسیدکربن,460,12.0,0.5,1
خانوادگیشان,119,11.0,0.57,1
برنداشته‌اند,459,12.0,0.5,1
گفتهمی‌شوند,242,11.0,0.5,1
رسینگ,792,5.0,0.5,1
همجنین,333,6.0,0.43,1
نظامیانش,114,8.0,0.6,1
جواهرنشان,131,9.0,0.56,1
دراوایل,225,7.0,0.6,1
پرتوقع,389,6.0,0.5,1
مقرنس,571,5.0,0.6,1
فهمیدهبودم,157,10.0,0.5,1
إنهاء,667,5.0,0.4,1
لاین‌های,448,8.0,0.5,1
تتکرر,115,5.0,0.33,1
پنانگ,188,5.0,0.5,1
القسام,791,6.0,0.6,1
آکاپولکو,105,8.0,0.57,1
ساختهباشد,308,9.0,0.38,1
لتحویل,126,6.0,0.6,1
پیشگان,336,6.0,0.5,1
داوزدهم,125,7.0,0.5,1
سوارشدن,485,7.0,0.6,1
کارشون,281,6.0,0.5,1
ساندای,219,6.0,0.5,1
اگرهم,282,5.0,0.33,1
یارمحمد,154,7.0,0.5,1
تیشتر,199,5.0,0.5,1
سوزنبان,195,7.0,0.33,1
سیبچه,112,5.0,0.5,1
گاردن,769,5.0,0.5,1
اسپم‌ها,333,7.0,0.5,1
فیوضات,777,6.0,0.6,1
للمشروع,150,7.0,0.5,1
بالمرکز,103,7.0,0.5,1
خودپرستی,362,8.0,0.43,1
زماندار,113,7.0,0.6,1
التجمیل,104,7.0,0.38,1
پورنگ,873,5.0,0.5,1
سوردلوفسک,178,9.0,0.5,1
راکتس,103,5.0,0.5,1
بترتیب,480,6.0,0.6,1
سواستفاده‌ها,116,12.0,0.56,1
رشتهمی‌شوند,184,11.0,0.56,1
دلارآمریکا,165,10.0,0.57,1
میخرن,144,5.0,0.5,1
دلبستگی‌ها,182,10.0,0.5,1
راسخون,246,6.0,0.5,1
محجور,240,5.0,0.33,1
می‌شتابد,421,8.0,0.5,1
هیلبرت,369,6.0,0.4,1
مساله‌دار,299,9.0,0.57,1
توطئه‌آمیز,112,10.0,0.57,1
پیترسون,243,7.0,0.5,1
نواجه,222,5.0,0.6,1
نوحه‌خوانی,807,10.0,0.62,1
سیلسن,109,5.0,0.5,1
الشرکاء,175,7.0,0.5,1
بردهشدند,330,8.0,0.43,1
غولپیکر,131,7.0,0.6,1
الشقیق,421,6.0,0.6,1
میکونوس,386,7.0,0.5,1
نگذار,415,5.0,0.5,1
استرانگ,363,7.0,0.5,1
فلرینگ,313,6.0,0.6,1
دشمان,114,5.0,0.5,1
الرجعی,261,6.0,0.5,1
موکوس,230,5.0,0.5,1
ساغند,293,5.0,0.5,1
کانکشن,643,6.0,0.4,1
یحاربون,105,7.0,0.6,1
پرتاپ,531,5.0,0.5,1
کوچ‌نشین,516,8.0,0.57,1
می‌گرد,340,6.0,0.6,1
نشده‌بود,144,8.0,0.5,1
الذریع,154,6.0,0.6,1
دامدارن,190,7.0,0.4,1
کندهبود,117,7.0,0.5,1
زیرآب‌زنی,104,9.0,0.57,1
توربوفن,378,7.0,0.6,1
نومیدانه,163,8.0,0.5,1
جولیتا,567,6.0,0.5,1
چرم‌سازی,250,8.0,0.43,1
صداوسیماست,634,10.0,0.5,1
الخطیر,624,6.0,0.6,1
سینماژورنال,131,11.0,0.62,1
تمپورال,186,7.0,0.6,1
قربانی‌فر,137,9.0,0.5,1
خودرواش,785,7.0,0.4,1
فوکوئی,132,6.0,0.6,1
جاهدوا,169,6.0,0.5,1
لیانگ,479,5.0,0.5,1
اکرمنی,114,6.0,0.5,1
جکسون‌ویل,148,9.0,0.44,1
الممرات,133,7.0,0.5,1
کرده‌اندو,264,9.0,0.38,1
میگرداند,116,8.0,0.5,1
گله‌دار,355,7.0,0.5,1
تنکابنی,726,7.0,0.6,1
آلودهنشود,129,9.0,0.44,1
بخشنام,147,6.0,0.4,1
مقرون‌به‌صرفه,708,13.0,0.6,1
اکستازی,520,7.0,0.5,1
السائل,176,6.0,0.6,1
الدیر,128,5.0,0.5,1
للدموع,451,6.0,0.6,1
وینچی,363,5.0,0.5,1
یتفکرون,140,7.0,0.29,1
هنپین,108,5.0,0.5,1
ایران‌ترانسفو,114,13.0,0.56,1
عصب‌کشی,416,7.0,0.5,1
ومنعت,156,5.0,0.6,1
اوربیت,141,6.0,0.4,1
والتخطیط,127,8.0,0.43,1
خالی‌شدن,112,8.0,0.5,1
تاجدار,721,6.0,0.33,1
دیکسون,609,6.0,0.4,1
جلیل‌آباد,172,9.0,0.62,1
قربونت,104,6.0,0.6,1
اوربیتال,494,8.0,0.5,1
موحدنژاد,171,8.0,0.57,1
کارهستند,102,8.0,0.43,1
مونترو,495,6.0,0.5,1
پساتوافق,218,8.0,0.6,1
گندمگون,108,7.0,0.6,1
اسکرول,889,6.0,0.6,1
یکدگیر,120,6.0,0.6,1
ابرشهرها,121,8.0,0.57,1
چونایف,131,6.0,0.4,1
بامکانها,198,8.0,0.6,1
تفرعن,190,5.0,0.6,1
زیرساختار,133,9.0,0.29,1
بستنی‌ها,567,8.0,0.5,1
غاصبین,103,6.0,0.5,1
لإضراب,104,6.0,0.6,1
اریکسن,232,6.0,0.6,1
کارکترها,124,8.0,0.5,1
به‌دست‌آورد,353,11.0,0.6,1
اشکبوس,101,6.0,0.33,1
کردعکس,803,6.0,0.5,1
می‌شیم,292,6.0,0.5,1
وحقوقی,402,6.0,0.6,1
اخلاق‌مدار,369,10.0,0.62,1
مارک‌دار,634,8.0,0.43,1
جداشدگان,117,8.0,0.38,1
الخصائص,131,7.0,0.6,1
رانت‌جویانه,119,11.0,0.5,1
سیلیکون‌ولی,199,11.0,0.62,1
وحرکت,181,5.0,0.6,1
متهم‌کردن,103,9.0,0.4,1
خطرسنجی,122,7.0,0.5,1
الحین,390,5.0,0.5,1
برمی‌گشتند,265,10.0,0.5,1
غیرمتعهد‌ها,138,11.0,0.57,1
استفسار,249,7.0,0.5,1
گوئینت,155,6.0,0.6,1
شهردای,387,6.0,0.6,1
خبرخوان,467,7.0,0.5,1
شوهردار,569,7.0,0.6,1
میرزاحسن,134,8.0,0.5,1
ته‌چین,184,6.0,0.5,1
مبتلاء,106,6.0,0.6,1
نیترید,254,6.0,0.5,1
دوبلورهای,315,9.0,0.57,1
هیوستن,246,6.0,0.5,1
جاینت,231,5.0,0.5,1
همسرایی,309,7.0,0.43,1
واینبرگ,135,7.0,0.5,1
بلندبلند,122,8.0,0.57,1
بالشرق,130,6.0,0.5,1
همانطوریکه,313,10.0,0.62,1
خیره‌سر,105,7.0,0.5,1
زدوخورد,660,7.0,0.57,1
کاثرین,268,6.0,0.5,1
ارکید,177,5.0,0.5,1
ویوجد,120,5.0,0.5,1
درهم‌تنیدگی,261,11.0,0.56,1
باحثون,178,6.0,0.4,1
العمق,339,5.0,0.6,1
تحصینات,144,7.0,0.6,1
تبرید,268,5.0,0.5,1
کندورسه,141,7.0,0.5,1
خداگونه,175,7.0,0.6,1
کاشی‌کار,127,8.0,0.6,1
اسپیندل,114,7.0,0.5,1
مفتی‌ها,116,7.0,0.6,1
قالپاق,192,6.0,0.5,1
مسلمون,202,6.0,0.33,1
رزلوشن,199,6.0,0.6,1
درغرب,711,5.0,0.4,1
ابتنای,122,6.0,0.6,1
الثامن,825,6.0,0.6,1
روح‌بخش,553,7.0,0.6,1
الاعوام,408,7.0,0.6,1
ببرین,125,5.0,0.4,1
دین‌شناس,419,8.0,0.5,1
نرساندن,244,7.0,0.5,1
نقطه‌عطفی,122,9.0,0.57,1
آب‌پاش,668,6.0,0.33,1
والشباب,235,7.0,0.6,1
چارتار,346,6.0,0.4,1
کتاب‌فروش,284,9.0,0.62,1
انداختهشدهبود,109,13.0,0.5,1
الجار,300,5.0,0.33,1
برگزیدهشوند,172,11.0,0.3,1
والاحترام,122,9.0,0.57,1
المصانع,103,7.0,0.6,1
به‌سلامت,166,8.0,0.43,1
